resource_id,department_id,avg_gpa,current_gpa,is_poor
00000000-0000-0000-0002-000000000183,6060,,,f
00000000-0000-0000-0002-000000000183,6020,3.73,4.1,f
00000000-0000-0000-0002-000000000183,2090,,,f
00000000-0000-0000-0002-000000000183,B0A0,,4.25,f
00000000-0000-0000-0002-000000000183,6030,3.91,4.22,f
00000000-0000-0000-0002-000000000183,O020,,,f
00000000-0000-0000-0002-000000000183,4010,3.88,,f
00000000-0000-0000-0002-000000000183,4081,,,f
00000000-0000-0000-0002-000000000183,1050,,,f
00000000-0000-0000-0002-000000000183,4030,,,f
00000000-0000-0000-0002-000000000183,B010,,,f
00000000-0000-0000-0002-000000000183,7030,,,f
00000000-0000-0000-0002-000000000183,1011,4.17,,f
00000000-0000-0000-0002-000000000183,Z010,,4.07,f
00000000-0000-0000-0002-000000000183,6100,,,f
00000000-0000-0000-0002-000000000183,4120,3.81,4.23,f
00000000-0000-0000-0002-000000000183,6110,,,f
00000000-0000-0000-0002-000000000183,60A0,4.16,4.05,f
00000000-0000-0000-0002-000000000183,2080,4.08,,f
00000000-0000-0000-0002-000000000183,H050,,,f
00000000-0000-0000-0002-000000000183,30A0,,,f
00000000-0000-0000-0002-000000000183,3030,,4.24,f
00000000-0000-0000-0002-000000000183,2040,,,f
00000000-0000-0000-0002-000000000183,6050,3.96,4.29,f
00000000-0000-0000-0002-000000000183,6010,,3.89,f
00000000-0000-0000-0002-000000000183,7012,,3.98,f
00000000-0000-0000-0002-000000000183,A011,4.23,3.72,f
00000000-0000-0000-0002-000000000183,1020,,4.09,f
00000000-0000-0000-0002-000000000183,5080,3.76,,f
00000000-0000-0000-0002-000000000183,H040,,3.8,f
00000000-0000-0000-0002-000000000183,7050,4.2,,f
00000000-0000-0000-0002-000000000183,6090,,,f
00000000-0000-0000-0002-000000000183,1010,3.81,,f
00000000-0000-0000-0002-000000000183,4031,3.87,,f
00000000-0000-0000-0002-000000000183,2010,,4.19,f
00000000-0000-0000-0002-000000000183,9010,,3.76,f
00000000-0000-0000-0002-000000000183,6150,,,f
00000000-0000-0000-0002-000000000183,40A0,,,f
00000000-0000-0000-0002-000000000183,5040,,,f
00000000-0000-0000-0002-000000000183,5070,4.21,4.2,f
00000000-0000-0000-0002-000000000183,4060,3.86,,f
00000000-0000-0000-0002-000000000183,A013,3.84,4.09,f
00000000-0000-0000-0002-000000000183,1090,3.98,,f
00000000-0000-0000-0002-000000000183,3022,,3.7,f
00000000-0000-0000-0002-000000000183,H060,,,f
00000000-0000-0000-0002-000000000183,50A0,,4.13,f
00000000-0000-0000-0002-000000000183,9020,4.24,,f
00000000-0000-0000-0002-000000000183,O010,,4.05,f
00000000-0000-0000-0002-000000000184,3030,4.15,4.13,f
00000000-0000-0000-0002-000000000184,1020,3.75,,f
00000000-0000-0000-0002-000000000184,6050,,,f
00000000-0000-0000-0002-000000000184,4080,4.14,,f
00000000-0000-0000-0002-000000000184,4120,4.01,,f
00000000-0000-0000-0002-000000000184,7011,,,f
00000000-0000-0000-0002-000000000184,3023,4.08,,f
00000000-0000-0000-0002-000000000184,O010,,4.2,f
00000000-0000-0000-0002-000000000184,6100,,3.79,f
00000000-0000-0000-0002-000000000184,1010,3.98,3.72,f
00000000-0000-0000-0002-000000000184,2020,,3.77,f
00000000-0000-0000-0002-000000000184,8010,3.96,,f
00000000-0000-0000-0002-000000000184,4060,4.05,3.76,f
00000000-0000-0000-0002-000000000184,6080,4.05,,f
00000000-0000-0000-0002-000000000184,H060,4.17,,f
00000000-0000-0000-0002-000000000184,2070,3.99,,f
00000000-0000-0000-0002-000000000184,5010,3.79,4.26,f
00000000-0000-0000-0002-000000000184,9020,4.05,,f
00000000-0000-0000-0002-000000000184,60A0,,3.91,f
00000000-0000-0000-0002-000000000184,Z010,,,f
00000000-0000-0000-0002-000000000184,5040,4.01,,f
00000000-0000-0000-0002-000000000184,6070,3.87,,f
00000000-0000-0000-0002-000000000184,B020,3.8,,f
00000000-0000-0000-0002-000000000184,2040,,3.8,f
00000000-0000-0000-0002-000000000184,1030,,,f
00000000-0000-0000-0002-000000000184,9010,3.86,,f
00000000-0000-0000-0002-000000000184,5050,,,f
00000000-0000-0000-0002-000000000184,4081,4.24,,f
00000000-0000-0000-0002-000000000184,6090,,,f
00000000-0000-0000-0002-000000000184,7060,,,f
00000000-0000-0000-0002-000000000184,B010,4.26,,f
00000000-0000-0000-0002-000000000184,7040,3.76,,f
00000000-0000-0000-0002-000000000184,4040,3.93,,f
00000000-0000-0000-0002-000000000184,1050,4.06,3.72,f
00000000-0000-0000-0002-000000000184,4030,,,f
00000000-0000-0000-0002-000000000184,6130,,4.21,f
00000000-0000-0000-0002-000000000184,6030,4.08,,f
00000000-0000-0000-0002-000000000184,4020,3.77,4.21,f
00000000-0000-0000-0002-000000000184,1011,,4.23,f
00000000-0000-0000-0002-000000000184,3022,,3.73,f
00000000-0000-0000-0002-000000000184,O020,4.1,,f
00000000-0000-0000-0002-000000000184,7010,,,f
00000000-0000-0000-0002-000000000185,7010,,,f
00000000-0000-0000-0002-000000000185,4040,4.18,4.01,f
00000000-0000-0000-0002-000000000185,6020,3.92,,f
00000000-0000-0000-0002-000000000185,7060,,3.86,f
00000000-0000-0000-0002-000000000185,H060,4.26,4.17,f
00000000-0000-0000-0002-000000000185,3022,4.13,,f
00000000-0000-0000-0002-000000000185,H050,4.2,4.26,f
00000000-0000-0000-0002-000000000185,Z010,,4.06,f
00000000-0000-0000-0002-000000000185,B020,,,f
00000000-0000-0000-0002-000000000185,3023,4.03,,f
00000000-0000-0000-0002-000000000185,2090,,,f
00000000-0000-0000-0002-000000000185,4080,,3.91,f
00000000-0000-0000-0002-000000000185,O010,3.72,4.09,f
00000000-0000-0000-0002-000000000185,1010,4.14,3.86,f
00000000-0000-0000-0002-000000000185,2020,,,f
00000000-0000-0000-0002-000000000185,7030,,3.79,f
00000000-0000-0000-0002-000000000185,1090,,3.9,f
00000000-0000-0000-0002-000000000185,7012,3.76,,f
00000000-0000-0000-0002-000000000185,3020,4.17,,f
00000000-0000-0000-0002-000000000185,4081,3.98,,f
00000000-0000-0000-0002-000000000186,7060,,3.75,f
00000000-0000-0000-0002-000000000186,7011,,,f
00000000-0000-0000-0002-000000000186,2070,,,f
00000000-0000-0000-0002-000000000186,3021,,4.11,f
00000000-0000-0000-0002-000000000186,6120,,,f
00000000-0000-0000-0002-000000000186,1011,3.99,,f
00000000-0000-0000-0002-000000000186,1060,,,f
00000000-0000-0000-0002-000000000186,7050,,,f
00000000-0000-0000-0002-000000000186,1070,,,f
00000000-0000-0000-0002-000000000186,7012,4.25,,f
00000000-0000-0000-0002-000000000186,4080,3.86,,f
00000000-0000-0000-0002-000000000186,5050,,,f
00000000-0000-0000-0002-000000000186,6030,4.21,,f
00000000-0000-0000-0002-000000000186,30A0,3.77,,f
00000000-0000-0000-0002-000000000186,50A0,3.93,,f
00000000-0000-0000-0002-000000000186,5010,,,f
00000000-0000-0000-0002-000000000186,2010,,,f
00000000-0000-0000-0002-000000000186,5070,,,f
00000000-0000-0000-0002-000000000186,1040,,3.96,f
00000000-0000-0000-0002-000000000186,4020,3.87,,f
00000000-0000-0000-0002-000000000186,6100,3.78,,f
00000000-0000-0000-0002-000000000187,3023,4.21,4.09,f
00000000-0000-0000-0002-000000000187,50A0,3.86,3.93,f
00000000-0000-0000-0002-000000000187,5070,4.11,,f
00000000-0000-0000-0002-000000000187,4010,,,f
00000000-0000-0000-0002-000000000187,2070,3.94,,f
00000000-0000-0000-0002-000000000187,6120,4.03,3.73,f
00000000-0000-0000-0002-000000000187,60A0,3.92,4.06,f
00000000-0000-0000-0002-000000000187,4040,3.71,4.22,f
00000000-0000-0000-0002-000000000187,3020,4.04,,f
00000000-0000-0000-0002-000000000187,5020,4.23,,f
00000000-0000-0000-0002-000000000187,4090,,4.23,f
00000000-0000-0000-0002-000000000187,6050,,,f
00000000-0000-0000-0002-000000000187,3030,3.77,4.19,f
00000000-0000-0000-0002-000000000187,7012,3.92,3.72,f
00000000-0000-0000-0002-000000000187,1010,,,f
00000000-0000-0000-0002-000000000187,7011,4.06,,f
00000000-0000-0000-0002-000000000187,4080,4.24,4.11,f
00000000-0000-0000-0002-000000000187,4020,,,f
00000000-0000-0000-0002-000000000187,3021,,,f
00000000-0000-0000-0002-000000000187,6030,4.22,4.21,f
00000000-0000-0000-0002-000000000187,B010,3.84,,f
00000000-0000-0000-0002-000000000187,2040,4.2,4.03,f
00000000-0000-0000-0002-000000000187,4060,3.81,,f
00000000-0000-0000-0002-000000000187,3100,,,f
00000000-0000-0000-0002-000000000187,O020,3.78,3.86,f
00000000-0000-0000-0002-000000000187,4120,,3.92,f
00000000-0000-0000-0002-000000000187,2090,,4.19,f
00000000-0000-0000-0002-000000000187,6100,,3.9,f
00000000-0000-0000-0002-000000000187,A011,,4.26,f
00000000-0000-0000-0002-000000000187,B0A0,4.01,,f
00000000-0000-0000-0002-000000000187,B020,3.82,4.09,f
00000000-0000-0000-0002-000000000187,5050,4.13,,f
00000000-0000-0000-0002-000000000187,6090,,4.14,f
00000000-0000-0000-0002-000000000187,7050,,,f
00000000-0000-0000-0002-000000000187,4081,,,f
00000000-0000-0000-0002-000000000187,2010,,,f
00000000-0000-0000-0002-000000000187,5090,4.17,4.01,f
00000000-0000-0000-0002-000000000187,Z010,3.95,3.81,f
00000000-0000-0000-0002-000000000188,4031,,,f
00000000-0000-0000-0002-000000000188,2080,,,t
00000000-0000-0000-0002-000000000188,B020,3.76,4.21,f
00000000-0000-0000-0002-000000000188,1070,,4.06,f
00000000-0000-0000-0002-000000000188,4080,4.02,,f
00000000-0000-0000-0002-000000000188,4090,4.24,4.24,t
00000000-0000-0000-0002-000000000188,1030,4.02,,f
00000000-0000-0000-0002-000000000188,7011,,,t
00000000-0000-0000-0002-000000000188,1050,,4.29,t
00000000-0000-0000-0002-000000000188,7060,,,f
00000000-0000-0000-0002-000000000188,30A0,,3.95,f
00000000-0000-0000-0002-000000000188,3050,,4.06,f
00000000-0000-0000-0002-000000000188,2030,,,f
00000000-0000-0000-0002-000000000188,H060,,,f
00000000-0000-0000-0002-000000000188,40A0,3.74,,f
00000000-0000-0000-0002-000000000188,4120,4.1,3.72,t
00000000-0000-0000-0002-000000000188,5010,3.74,,f
00000000-0000-0000-0002-000000000188,6030,,4.22,f
00000000-0000-0000-0002-000000000188,7012,3.96,3.85,f
00000000-0000-0000-0002-000000000188,O020,4.15,,f
00000000-0000-0000-0002-000000000188,2070,,3.84,f
00000000-0000-0000-0002-000000000188,H040,3.86,3.84,f
00000000-0000-0000-0002-000000000188,1040,3.73,3.97,f
00000000-0000-0000-0002-000000000188,50A0,,,f
00000000-0000-0000-0002-000000000188,5050,,,f
00000000-0000-0000-0002-000000000188,5090,,3.95,f
00000000-0000-0000-0002-000000000188,7020,3.97,,t
00000000-0000-0000-0002-000000000188,5080,4.03,4.18,f
00000000-0000-0000-0002-000000000188,7030,4.19,,t
00000000-0000-0000-0002-000000000189,A012,,3.92,f
00000000-0000-0000-0002-000000000189,1070,4.22,,f
00000000-0000-0000-0002-000000000189,6030,4,4.28,f
00000000-0000-0000-0002-000000000189,5040,4.29,3.79,f
00000000-0000-0000-0002-000000000189,6070,3.81,,f
00000000-0000-0000-0002-000000000189,1090,,3.92,f
00000000-0000-0000-0002-000000000189,4010,4.17,,f
00000000-0000-0000-0002-000000000189,50A0,3.93,3.84,t
00000000-0000-0000-0002-000000000189,7011,,4.25,f
00000000-0000-0000-0002-000000000189,A011,,,f
00000000-0000-0000-0002-000000000189,8010,3.77,,f
00000000-0000-0000-0002-000000000189,5050,4.15,,t
00000000-0000-0000-0002-000000000189,7020,4.08,4.09,f
00000000-0000-0000-0002-000000000189,O010,4.03,,f
00000000-0000-0000-0002-000000000189,6120,,4.29,f
00000000-0000-0000-0002-000000000189,3030,,3.86,t
00000000-0000-0000-0002-000000000189,7010,,,t
00000000-0000-0000-0002-000000000190,1070,,4.27,t
00000000-0000-0000-0002-000000000190,6080,,3.87,f
00000000-0000-0000-0002-000000000190,3022,,3.85,t
00000000-0000-0000-0002-000000000190,6060,,4.21,t
00000000-0000-0000-0002-000000000190,9020,,,f
00000000-0000-0000-0002-000000000190,4020,,,f
00000000-0000-0000-0002-000000000190,6090,4.2,,f
00000000-0000-0000-0002-000000000191,1020,,,f
00000000-0000-0000-0002-000000000191,4060,3.96,4.01,f
00000000-0000-0000-0002-000000000191,O010,,4.19,f
00000000-0000-0000-0002-000000000191,40A0,,4.06,f
00000000-0000-0000-0002-000000000191,1090,4.12,3.87,f
00000000-0000-0000-0002-000000000191,6010,4.23,4.02,f
00000000-0000-0000-0002-000000000191,7060,,4.17,f
00000000-0000-0000-0002-000000000191,3021,4.21,,f
00000000-0000-0000-0002-000000000191,4090,3.83,,f
00000000-0000-0000-0002-000000000191,7010,4.29,,f
00000000-0000-0000-0002-000000000191,50A0,,4,f
00000000-0000-0000-0002-000000000191,7012,,,f
00000000-0000-0000-0002-000000000191,5050,,,f
00000000-0000-0000-0002-000000000191,6030,,,f
00000000-0000-0000-0002-000000000191,5020,4.12,,f
00000000-0000-0000-0002-000000000191,6060,3.98,4.04,f
00000000-0000-0000-0002-000000000191,6150,3.81,4.04,f
00000000-0000-0000-0002-000000000191,1011,,,f
00000000-0000-0000-0002-000000000191,1010,4.02,,f
00000000-0000-0000-0002-000000000191,1030,3.82,3.99,f
00000000-0000-0000-0002-000000000191,4040,,4.08,f
00000000-0000-0000-0002-000000000191,60A0,4.19,4.11,f
00000000-0000-0000-0002-000000000191,1070,3.96,4.02,f
00000000-0000-0000-0002-000000000191,4030,,,f
00000000-0000-0000-0002-000000000191,4081,,,f
00000000-0000-0000-0002-000000000192,O020,4.16,3.97,f
00000000-0000-0000-0002-000000000192,4060,,,f
00000000-0000-0000-0002-000000000192,2090,3.8,,f
00000000-0000-0000-0002-000000000192,5080,,,f
00000000-0000-0000-0002-000000000192,B020,4.17,,f
00000000-0000-0000-0002-000000000192,3050,,4.01,f
00000000-0000-0000-0002-000000000192,5070,,,f
00000000-0000-0000-0002-000000000192,3030,,4.22,f
00000000-0000-0000-0002-000000000192,2080,,,f
00000000-0000-0000-0002-000000000192,2010,,,f
00000000-0000-0000-0002-000000000192,7060,4.26,4.07,f
00000000-0000-0000-0002-000000000192,6080,3.98,3.88,f
00000000-0000-0000-0002-000000000192,6150,4.19,,f
00000000-0000-0000-0002-000000000192,6050,4.28,4.3,f
00000000-0000-0000-0002-000000000192,6010,4.03,3.81,f
00000000-0000-0000-0002-000000000192,7030,,,f
00000000-0000-0000-0002-000000000192,H050,4.28,4.06,f
00000000-0000-0000-0002-000000000192,7011,,3.91,f
00000000-0000-0000-0002-000000000192,3021,,,f
00000000-0000-0000-0002-000000000192,7020,3.73,,f
00000000-0000-0000-0002-000000000192,50A0,,3.77,f
00000000-0000-0000-0002-000000000192,7040,,,f
00000000-0000-0000-0002-000000000192,6070,,,f
00000000-0000-0000-0002-000000000192,30A0,,,f
00000000-0000-0000-0002-000000000192,2020,4.03,,f
00000000-0000-0000-0002-000000000192,A012,3.95,4.11,f
00000000-0000-0000-0002-000000000192,4020,3.78,3.72,f
00000000-0000-0000-0002-000000000192,2070,,,f
00000000-0000-0000-0002-000000000192,40A0,4,3.96,f
00000000-0000-0000-0002-000000000192,6020,4.24,4.28,f
00000000-0000-0000-0002-000000000192,1050,,,f
00000000-0000-0000-0002-000000000192,3020,3.95,,f
00000000-0000-0000-0002-000000000192,2030,4.1,3.88,f
00000000-0000-0000-0002-000000000192,4080,3.76,3.9,f
00000000-0000-0000-0002-000000000192,A013,4,3.74,f
00000000-0000-0000-0002-000000000192,6110,4.29,,f
00000000-0000-0000-0002-000000000192,5010,,4.21,f
00000000-0000-0000-0002-000000000192,6130,,4.22,f
00000000-0000-0000-0002-000000000192,5020,3.91,,f
00000000-0000-0000-0002-000000000192,Z010,4.22,,f
00000000-0000-0000-0002-000000000192,1090,4.29,,f
00000000-0000-0000-0002-000000000192,H040,3.73,,f
00000000-0000-0000-0002-000000000192,6060,,3.8,f
00000000-0000-0000-0002-000000000192,B010,,4.07,f
00000000-0000-0000-0002-000000000192,1030,4.12,,f
00000000-0000-0000-0002-000000000192,4031,,3.83,f
00000000-0000-0000-0002-000000000192,9020,,,f
00000000-0000-0000-0002-000000000193,6010,3.93,,f
00000000-0000-0000-0002-000000000193,A011,,3.71,f
00000000-0000-0000-0002-000000000193,7040,,,f
00000000-0000-0000-0002-000000000193,1050,,,f
00000000-0000-0000-0002-000000000193,9020,,3.86,f
00000000-0000-0000-0002-000000000193,5090,3.86,3.82,f
00000000-0000-0000-0002-000000000193,4040,,4.15,f
00000000-0000-0000-0002-000000000193,7010,4.27,,f
00000000-0000-0000-0002-000000000193,2030,4.17,4.18,f
00000000-0000-0000-0002-000000000193,6020,,3.85,f
00000000-0000-0000-0002-000000000193,4120,4.01,4.06,f
00000000-0000-0000-0002-000000000193,30A0,,,f
00000000-0000-0000-0002-000000000193,O010,4.05,,f
00000000-0000-0000-0002-000000000193,6120,4.08,4.21,f
00000000-0000-0000-0002-000000000193,6080,,3.86,f
00000000-0000-0000-0002-000000000193,7012,4.22,,f
00000000-0000-0000-0002-000000000193,4030,,4.06,f
00000000-0000-0000-0002-000000000193,4090,3.75,3.95,f
00000000-0000-0000-0002-000000000193,1030,3.71,,f
00000000-0000-0000-0002-000000000193,40A0,,3.91,f
00000000-0000-0000-0002-000000000193,7050,4.06,4.17,f
00000000-0000-0000-0002-000000000193,2010,,,f
00000000-0000-0000-0002-000000000193,B010,,,f
00000000-0000-0000-0002-000000000193,4031,,,f
00000000-0000-0000-0002-000000000193,7030,,4.06,f
00000000-0000-0000-0002-000000000193,3030,3.81,,f
00000000-0000-0000-0002-000000000193,1060,,4.27,f
00000000-0000-0000-0002-000000000193,4081,,3.74,f
00000000-0000-0000-0002-000000000193,3021,,3.81,f
00000000-0000-0000-0002-000000000193,7020,,4.23,f
00000000-0000-0000-0002-000000000193,7060,4.04,3.7,f
00000000-0000-0000-0002-000000000193,Z010,4.08,4.17,f
00000000-0000-0000-0002-000000000193,5070,3.83,4.1,f
00000000-0000-0000-0002-000000000193,6050,3.87,,f
00000000-0000-0000-0002-000000000193,4080,4,,f
00000000-0000-0000-0002-000000000194,5020,,3.94,f
00000000-0000-0000-0002-000000000194,2090,,,f
00000000-0000-0000-0002-000000000194,1070,,,f
00000000-0000-0000-0002-000000000194,4120,4.16,3.71,f
00000000-0000-0000-0002-000000000194,5040,,3.83,f
00000000-0000-0000-0002-000000000194,4081,4.11,,f
00000000-0000-0000-0002-000000000194,2070,3.74,,f
00000000-0000-0000-0002-000000000194,3100,,,f
00000000-0000-0000-0002-000000000194,O010,,,f
00000000-0000-0000-0002-000000000194,1010,3.91,3.88,f
00000000-0000-0000-0002-000000000195,H050,,3.9,f
00000000-0000-0000-0002-000000000195,6120,3.92,3.86,f
00000000-0000-0000-0002-000000000195,5070,,,f
00000000-0000-0000-0002-000000000195,1011,3.71,3.87,f
00000000-0000-0000-0002-000000000195,4060,4.22,,f
00000000-0000-0000-0002-000000000195,4010,,,f
00000000-0000-0000-0002-000000000195,6020,3.88,,f
00000000-0000-0000-0002-000000000195,A012,,4.12,f
00000000-0000-0000-0002-000000000195,50A0,3.7,4.28,f
00000000-0000-0000-0002-000000000195,6130,,3.7,f
00000000-0000-0000-0002-000000000195,3030,4.28,,f
00000000-0000-0000-0002-000000000195,6100,4.12,3.99,f
00000000-0000-0000-0002-000000000195,3021,,3.81,f
00000000-0000-0000-0002-000000000195,5090,,4.25,f
00000000-0000-0000-0002-000000000195,4031,4.25,,f
00000000-0000-0000-0002-000000000195,6010,,,f
00000000-0000-0000-0002-000000000195,5020,,4.3,f
00000000-0000-0000-0002-000000000195,8010,,,f
00000000-0000-0000-0002-000000000195,9010,3.99,3.95,f
00000000-0000-0000-0002-000000000195,6150,3.87,4.06,f
00000000-0000-0000-0002-000000000195,2080,3.73,,f
00000000-0000-0000-0002-000000000195,O020,,,f
00000000-0000-0000-0002-000000000195,4120,4.28,3.99,f
00000000-0000-0000-0002-000000000195,2020,4.17,,f
00000000-0000-0000-0002-000000000195,6050,,4.03,f
00000000-0000-0000-0002-000000000195,4040,4.11,,f
00000000-0000-0000-0002-000000000196,4040,,3.79,f
00000000-0000-0000-0002-000000000196,5070,,4.05,f
00000000-0000-0000-0002-000000000196,1040,3.94,3.75,f
00000000-0000-0000-0002-000000000196,3020,3.9,,f
00000000-0000-0000-0002-000000000196,2010,,,f
00000000-0000-0000-0002-000000000196,5040,,4.11,f
00000000-0000-0000-0002-000000000196,4090,3.76,3.9,f
00000000-0000-0000-0002-000000000196,2040,4.24,4.27,f
00000000-0000-0000-0002-000000000196,A013,,4.22,f
00000000-0000-0000-0002-000000000196,3023,,4.09,f
00000000-0000-0000-0002-000000000196,7011,,,f
00000000-0000-0000-0002-000000000196,7040,,4.02,f
00000000-0000-0000-0002-000000000196,1050,,,f
00000000-0000-0000-0002-000000000196,9010,3.91,,f
00000000-0000-0000-0002-000000000196,5010,,,f
00000000-0000-0000-0002-000000000196,4120,3.79,,f
00000000-0000-0000-0002-000000000196,7020,4.21,,f
00000000-0000-0000-0002-000000000196,1060,,3.78,f
00000000-0000-0000-0002-000000000196,A011,,3.84,f
00000000-0000-0000-0002-000000000196,2020,,,f
00000000-0000-0000-0002-000000000196,4060,3.76,3.89,f
00000000-0000-0000-0002-000000000196,3021,,3.76,f
00000000-0000-0000-0002-000000000196,7010,3.88,,f
00000000-0000-0000-0002-000000000196,H060,,,f
00000000-0000-0000-0002-000000000196,6060,,,f
00000000-0000-0000-0002-000000000197,4030,,,f
00000000-0000-0000-0002-000000000197,B010,4.13,3.97,f
00000000-0000-0000-0002-000000000197,6090,4.16,,f
00000000-0000-0000-0002-000000000197,1020,,4.11,f
00000000-0000-0000-0002-000000000197,50A0,3.77,3.73,f
00000000-0000-0000-0002-000000000197,6150,,,f
00000000-0000-0000-0002-000000000197,4090,4.17,,f
00000000-0000-0000-0002-000000000197,7040,3.84,,f
00000000-0000-0000-0002-000000000197,Z010,,3.92,f
00000000-0000-0000-0002-000000000197,9010,4.2,4.28,f
00000000-0000-0000-0002-000000000197,40A0,,,f
00000000-0000-0000-0002-000000000197,4080,4.11,3.86,f
00000000-0000-0000-0002-000000000197,4020,,,f
00000000-0000-0000-0002-000000000197,4081,4.03,3.76,f
00000000-0000-0000-0002-000000000197,O020,,,f
00000000-0000-0000-0002-000000000197,3022,4.13,4.03,f
