user_id,semester,gpa
00000000-0000-0000-0000-000000000310,108-1,2.14
00000000-0000-0000-0000-000000000310,108-2,2.433
00000000-0000-0000-0000-000000000310,109-1,2.1
00000000-0000-0000-0000-000000000310,109-2,3.42
00000000-0000-0000-0000-000000000310,110-1,2.7
00000000-0000-0000-0000-000000000310,110-2,3.42
00000000-0000-0000-0000-000000000310,111-1,2.51
00000000-0000-0000-0000-000000000310,111-2,2.309
00000000-0000-0000-0000-000000000310,112-1,2.63
00000000-0000-0000-0000-000000000310,112-2,4.109
00000000-0000-0000-0000-000000000310,113-1,3.077
00000000-0000-0000-0000-000000000310,113-2,3.117
00000000-0000-0000-0000-000000000476,107-1,2.98
00000000-0000-0000-0000-000000000476,107-2,3.3
00000000-0000-0000-0000-000000000476,108-1,2.273
00000000-0000-0000-0000-000000000476,108-2,2.66
00000000-0000-0000-0000-000000000476,109-1,1.455
00000000-0000-0000-0000-000000000476,109-2,2.86
00000000-0000-0000-0000-000000000476,110-1,1.94
00000000-0000-0000-0000-000000000476,110-2,2.75
00000000-0000-0000-0000-000000000476,111-1,3.277
00000000-0000-0000-0000-000000000476,111-2,0.964
00000000-0000-0000-0000-000000000476,112-1,3.3
00000000-0000-0000-0000-000000000476,112-2,2.808
00000000-0000-0000-0000-000000000476,113-1,3.708
00000000-0000-0000-0000-000000000476,113-2,1.933
00000000-0000-0000-0000-000000000227,112-1,2.445
00000000-0000-0000-0000-000000000227,112-2,2.191
00000000-0000-0000-0000-000000000227,113-1,2.5
00000000-0000-0000-0000-000000000227,113-2,2.917
00000000-0000-0000-0000-000000000336,113-1,2.627
00000000-0000-0000-0000-000000000336,113-2,3.118
00000000-0000-0000-0000-000000000483,108-1,2.425
00000000-0000-0000-0000-000000000483,108-2,3.291
00000000-0000-0000-0000-000000000483,109-1,2.28
00000000-0000-0000-0000-000000000483,109-2,2.973
00000000-0000-0000-0000-000000000483,110-1,3.645
00000000-0000-0000-0000-000000000483,110-2,3.355
00000000-0000-0000-0000-000000000483,111-1,2.81
00000000-0000-0000-0000-000000000483,111-2,1.48
00000000-0000-0000-0000-000000000483,112-1,2.9
00000000-0000-0000-0000-000000000483,112-2,3.238
00000000-0000-0000-0000-000000000483,113-1,2.018
00000000-0000-0000-0000-000000000483,113-2,3.12
00000000-0000-0000-0000-000000000240,110-1,2.262
00000000-0000-0000-0000-000000000240,110-2,3.225
00000000-0000-0000-0000-000000000240,111-1,1.338
00000000-0000-0000-0000-000000000240,111-2,0.6
00000000-0000-0000-0000-000000000240,112-1,3.25
00000000-0000-0000-0000-000000000240,112-2,2.55
00000000-0000-0000-0000-000000000240,113-1,2.99
00000000-0000-0000-0000-000000000240,113-2,2.84
00000000-0000-0000-0000-000000000381,109-1,2.12
00000000-0000-0000-0000-000000000381,109-2,3.1
00000000-0000-0000-0000-000000000381,110-1,2.56
00000000-0000-0000-0000-000000000381,110-2,2.533
00000000-0000-0000-0000-000000000381,111-1,1.42
00000000-0000-0000-0000-000000000381,111-2,2.7
00000000-0000-0000-0000-000000000381,112-1,2.177
00000000-0000-0000-0000-000000000381,112-2,2.133
00000000-0000-0000-0000-000000000381,113-1,3.033
00000000-0000-0000-0000-000000000381,113-2,2.918
00000000-0000-0000-0000-000000000391,112-1,3.44
00000000-0000-0000-0000-000000000391,112-2,1.79
00000000-0000-0000-0000-000000000391,113-1,2.95
00000000-0000-0000-0000-000000000391,113-2,1.242
00000000-0000-0000-0000-000000000269,108-1,3.185
00000000-0000-0000-0000-000000000269,108-2,1.742
00000000-0000-0000-0000-000000000269,109-1,2.527
00000000-0000-0000-0000-000000000269,109-2,3.038
00000000-0000-0000-0000-000000000269,110-1,2.417
00000000-0000-0000-0000-000000000269,110-2,1.455
00000000-0000-0000-0000-000000000269,111-1,2
00000000-0000-0000-0000-000000000269,111-2,2.92
00000000-0000-0000-0000-000000000269,112-1,3.445
00000000-0000-0000-0000-000000000269,112-2,2.425
00000000-0000-0000-0000-000000000269,113-1,2.767
00000000-0000-0000-0000-000000000269,113-2,3.255
00000000-0000-0000-0000-000000000550,112-1,3.982
00000000-0000-0000-0000-000000000550,112-2,3.117
00000000-0000-0000-0000-000000000550,113-1,2.7
00000000-0000-0000-0000-000000000550,113-2,2.38
00000000-0000-0000-0000-000000000271,109-1,2.83
00000000-0000-0000-0000-000000000271,109-2,3.48
00000000-0000-0000-0000-000000000271,110-1,2.536
00000000-0000-0000-0000-000000000271,110-2,3.533
00000000-0000-0000-0000-000000000271,111-1,2.94
00000000-0000-0000-0000-000000000271,111-2,2.464
00000000-0000-0000-0000-000000000271,112-1,3.682
00000000-0000-0000-0000-000000000271,112-2,2.977
00000000-0000-0000-0000-000000000271,113-1,2.342
00000000-0000-0000-0000-000000000271,113-2,2.5
00000000-0000-0000-0000-000000000405,107-1,3.042
00000000-0000-0000-0000-000000000405,107-2,1.79
00000000-0000-0000-0000-000000000405,108-1,2.642
00000000-0000-0000-0000-000000000405,108-2,3.32
00000000-0000-0000-0000-000000000405,109-1,2.536
00000000-0000-0000-0000-000000000405,109-2,3.636
00000000-0000-0000-0000-000000000405,110-1,2.74
00000000-0000-0000-0000-000000000405,110-2,2.48
00000000-0000-0000-0000-000000000405,111-1,3.15
00000000-0000-0000-0000-000000000405,111-2,3.14
00000000-0000-0000-0000-000000000405,112-1,2.86
00000000-0000-0000-0000-000000000405,112-2,3.18
00000000-0000-0000-0000-000000000405,113-1,2.467
00000000-0000-0000-0000-000000000405,113-2,2.633
00000000-0000-0000-0000-000000000597,112-1,1.91
00000000-0000-0000-0000-000000000597,112-2,3.38
00000000-0000-0000-0000-000000000597,113-1,2.07
00000000-0000-0000-0000-000000000597,113-2,3.827
00000000-0000-0000-0000-000000000571,110-1,1.62
00000000-0000-0000-0000-000000000571,110-2,3.1
00000000-0000-0000-0000-000000000571,111-1,1.58
00000000-0000-0000-0000-000000000571,111-2,2.767
00000000-0000-0000-0000-000000000571,112-1,2.98
00000000-0000-0000-0000-000000000571,112-2,2.408
00000000-0000-0000-0000-000000000571,113-1,2.536
00000000-0000-0000-0000-000000000571,113-2,3.375
00000000-0000-0000-0000-000000000407,109-1,2.4
00000000-0000-0000-0000-000000000407,109-2,1.48
00000000-0000-0000-0000-000000000407,110-1,3.2
00000000-0000-0000-0000-000000000407,110-2,2.342
00000000-0000-0000-0000-000000000407,111-1,2.064
00000000-0000-0000-0000-000000000407,111-2,2.085
00000000-0000-0000-0000-000000000407,112-1,3
00000000-0000-0000-0000-000000000407,112-2,3.4
00000000-0000-0000-0000-000000000407,113-1,2.773
00000000-0000-0000-0000-000000000407,113-2,3.636
00000000-0000-0000-0000-000000000232,111-1,2.464
00000000-0000-0000-0000-000000000232,111-2,3.536
00000000-0000-0000-0000-000000000232,112-1,3.46
00000000-0000-0000-0000-000000000232,112-2,1.5
00000000-0000-0000-0000-000000000232,113-1,2.34
00000000-0000-0000-0000-000000000232,113-2,1.75
00000000-0000-0000-0000-000000000145,107-1,3.973
00000000-0000-0000-0000-000000000145,107-2,3.085
00000000-0000-0000-0000-000000000145,108-1,2.627
00000000-0000-0000-0000-000000000145,108-2,2.83
00000000-0000-0000-0000-000000000145,109-1,3.482
00000000-0000-0000-0000-000000000145,109-2,2.5
00000000-0000-0000-0000-000000000145,110-1,1.245
00000000-0000-0000-0000-000000000145,110-2,3.2
00000000-0000-0000-0000-000000000145,111-1,2.433
00000000-0000-0000-0000-000000000145,111-2,1.685
00000000-0000-0000-0000-000000000145,112-1,2
00000000-0000-0000-0000-000000000145,112-2,2.58
00000000-0000-0000-0000-000000000145,113-1,2.72
00000000-0000-0000-0000-000000000145,113-2,1.9
00000000-0000-0000-0000-000000000480,110-1,2.8
00000000-0000-0000-0000-000000000480,110-2,3.755
00000000-0000-0000-0000-000000000480,111-1,2.86
00000000-0000-0000-0000-000000000480,111-2,2.26
00000000-0000-0000-0000-000000000480,112-1,3.308
00000000-0000-0000-0000-000000000480,112-2,2.708
00000000-0000-0000-0000-000000000480,113-1,2.864
00000000-0000-0000-0000-000000000480,113-2,2.767
00000000-0000-0000-0000-000000000347,107-1,2.8
00000000-0000-0000-0000-000000000347,107-2,3.118
00000000-0000-0000-0000-000000000347,108-1,2.936
00000000-0000-0000-0000-000000000347,108-2,2.34
00000000-0000-0000-0000-000000000347,109-1,1.233
00000000-0000-0000-0000-000000000347,109-2,2.54
00000000-0000-0000-0000-000000000347,110-1,2.19
00000000-0000-0000-0000-000000000347,110-2,2.054
00000000-0000-0000-0000-000000000347,111-1,3.72
00000000-0000-0000-0000-000000000347,111-2,1.767
00000000-0000-0000-0000-000000000347,112-1,2.227
00000000-0000-0000-0000-000000000347,112-2,1.55
00000000-0000-0000-0000-000000000347,113-1,4.027
00000000-0000-0000-0000-000000000347,113-2,3.373
00000000-0000-0000-0000-000000000604,110-1,3.09
00000000-0000-0000-0000-000000000604,110-2,2.527
00000000-0000-0000-0000-000000000604,111-1,3.4
00000000-0000-0000-0000-000000000604,111-2,2.52
00000000-0000-0000-0000-000000000604,112-1,3.42
00000000-0000-0000-0000-000000000604,112-2,2.68
00000000-0000-0000-0000-000000000604,113-1,3.336
00000000-0000-0000-0000-000000000604,113-2,3.267
00000000-0000-0000-0000-000000000494,111-1,3.2
00000000-0000-0000-0000-000000000494,111-2,2.985
00000000-0000-0000-0000-000000000494,112-1,2.864
00000000-0000-0000-0000-000000000494,112-2,3.52
00000000-0000-0000-0000-000000000494,113-1,2.542
00000000-0000-0000-0000-000000000494,113-2,3.015
00000000-0000-0000-0000-000000000264,110-1,3.05
00000000-0000-0000-0000-000000000264,110-2,2.63
00000000-0000-0000-0000-000000000264,111-1,2.6
00000000-0000-0000-0000-000000000264,111-2,3.315
00000000-0000-0000-0000-000000000264,112-1,1.992
00000000-0000-0000-0000-000000000264,112-2,2.917
00000000-0000-0000-0000-000000000264,113-1,1.873
00000000-0000-0000-0000-000000000264,113-2,2.255
00000000-0000-0000-0000-000000000169,110-1,1.82
00000000-0000-0000-0000-000000000169,110-2,1.58
00000000-0000-0000-0000-000000000169,111-1,2.491
00000000-0000-0000-0000-000000000169,111-2,3.373
00000000-0000-0000-0000-000000000169,112-1,2.583
00000000-0000-0000-0000-000000000169,112-2,3.01
00000000-0000-0000-0000-000000000169,113-1,2.646
00000000-0000-0000-0000-000000000169,113-2,2.073
00000000-0000-0000-0000-000000000280,113-1,1.782
00000000-0000-0000-0000-000000000280,113-2,2.6
00000000-0000-0000-0000-000000000544,113-1,3.03
00000000-0000-0000-0000-000000000544,113-2,3.391
00000000-0000-0000-0000-000000000375,107-1,2.936
00000000-0000-0000-0000-000000000375,107-2,1.533
00000000-0000-0000-0000-000000000375,108-1,2.86
00000000-0000-0000-0000-000000000375,108-2,2.075
00000000-0000-0000-0000-000000000375,109-1,4.055
00000000-0000-0000-0000-000000000375,109-2,2.491
00000000-0000-0000-0000-000000000375,110-1,1.562
00000000-0000-0000-0000-000000000375,110-2,2.19
00000000-0000-0000-0000-000000000375,111-1,2.01
00000000-0000-0000-0000-000000000375,111-2,3.191
00000000-0000-0000-0000-000000000375,112-1,2.483
00000000-0000-0000-0000-000000000375,112-2,3.645
00000000-0000-0000-0000-000000000375,113-1,2.662
00000000-0000-0000-0000-000000000375,113-2,2.85
00000000-0000-0000-0000-000000000553,108-1,2.783
00000000-0000-0000-0000-000000000553,108-2,3.85
00000000-0000-0000-0000-000000000553,109-1,3.131
00000000-0000-0000-0000-000000000553,109-2,3.009
00000000-0000-0000-0000-000000000553,110-1,3.233
00000000-0000-0000-0000-000000000553,110-2,2.72
00000000-0000-0000-0000-000000000553,111-1,2.8
00000000-0000-0000-0000-000000000553,111-2,2.691
00000000-0000-0000-0000-000000000553,112-1,3.346
00000000-0000-0000-0000-000000000553,112-2,1.692
00000000-0000-0000-0000-000000000553,113-1,1.48
00000000-0000-0000-0000-000000000553,113-2,3.51
00000000-0000-0000-0000-000000000136,113-1,3.23
00000000-0000-0000-0000-000000000136,113-2,1.845
00000000-0000-0000-0000-000000000206,108-1,3.509
00000000-0000-0000-0000-000000000206,108-2,1.536
00000000-0000-0000-0000-000000000206,109-1,2.2
00000000-0000-0000-0000-000000000206,109-2,3.4
00000000-0000-0000-0000-000000000206,110-1,1.94
00000000-0000-0000-0000-000000000206,110-2,3.408
00000000-0000-0000-0000-000000000206,111-1,2.645
00000000-0000-0000-0000-000000000206,111-2,2.96
00000000-0000-0000-0000-000000000206,112-1,2.54
00000000-0000-0000-0000-000000000206,112-2,3.72
00000000-0000-0000-0000-000000000206,113-1,2.418
00000000-0000-0000-0000-000000000206,113-2,3.04
00000000-0000-0000-0000-000000000180,110-1,3.48
00000000-0000-0000-0000-000000000180,110-2,2.323
00000000-0000-0000-0000-000000000180,111-1,2.555
00000000-0000-0000-0000-000000000180,111-2,2
00000000-0000-0000-0000-000000000180,112-1,2.817
00000000-0000-0000-0000-000000000180,112-2,2.008
00000000-0000-0000-0000-000000000180,113-1,2.492
00000000-0000-0000-0000-000000000180,113-2,0.333
00000000-0000-0000-0000-000000000426,112-1,2.973
00000000-0000-0000-0000-000000000426,112-2,2.073
00000000-0000-0000-0000-000000000426,113-1,2.35
00000000-0000-0000-0000-000000000426,113-2,1.95
00000000-0000-0000-0000-000000000335,110-1,1.958
00000000-0000-0000-0000-000000000335,110-2,2.69
00000000-0000-0000-0000-000000000335,111-1,2.79
00000000-0000-0000-0000-000000000335,111-2,2.827
00000000-0000-0000-0000-000000000335,112-1,2.809
00000000-0000-0000-0000-000000000335,112-2,2.62
00000000-0000-0000-0000-000000000335,113-1,2.32
00000000-0000-0000-0000-000000000335,113-2,2.782
00000000-0000-0000-0000-000000000629,108-1,2.936
00000000-0000-0000-0000-000000000629,108-2,2.01
00000000-0000-0000-0000-000000000629,109-1,2.418
00000000-0000-0000-0000-000000000629,109-2,0.68
00000000-0000-0000-0000-000000000629,110-1,3.282
00000000-0000-0000-0000-000000000629,110-2,2.4
00000000-0000-0000-0000-000000000629,111-1,2.109
00000000-0000-0000-0000-000000000629,111-2,3.091
00000000-0000-0000-0000-000000000629,112-1,2.791
00000000-0000-0000-0000-000000000629,112-2,3.1
00000000-0000-0000-0000-000000000629,113-1,2.22
00000000-0000-0000-0000-000000000629,113-2,2.082
00000000-0000-0000-0000-000000000135,112-1,3.315
00000000-0000-0000-0000-000000000135,112-2,3.58
00000000-0000-0000-0000-000000000135,113-1,2.425
00000000-0000-0000-0000-000000000135,113-2,1.775
00000000-0000-0000-0000-000000000374,113-1,2.382
00000000-0000-0000-0000-000000000374,113-2,2.545
00000000-0000-0000-0000-000000000594,112-1,2.238
00000000-0000-0000-0000-000000000594,112-2,3.227
00000000-0000-0000-0000-000000000594,113-1,4.12
00000000-0000-0000-0000-000000000594,113-2,2.92
00000000-0000-0000-0000-000000000452,108-1,2.109
00000000-0000-0000-0000-000000000452,108-2,3.025
00000000-0000-0000-0000-000000000452,109-1,1.677
00000000-0000-0000-0000-000000000452,109-2,2.842
00000000-0000-0000-0000-000000000452,110-1,2.367
00000000-0000-0000-0000-000000000452,110-2,2.56
00000000-0000-0000-0000-000000000452,111-1,3.477
00000000-0000-0000-0000-000000000452,111-2,3.233
00000000-0000-0000-0000-000000000452,112-1,2.275
00000000-0000-0000-0000-000000000452,112-2,3.445
00000000-0000-0000-0000-000000000452,113-1,2.964
00000000-0000-0000-0000-000000000452,113-2,3.209
00000000-0000-0000-0000-000000000141,109-1,3.133
00000000-0000-0000-0000-000000000141,109-2,2.8
00000000-0000-0000-0000-000000000141,110-1,3.167
00000000-0000-0000-0000-000000000141,110-2,3.373
00000000-0000-0000-0000-000000000141,111-1,2.242
00000000-0000-0000-0000-000000000141,111-2,2.536
00000000-0000-0000-0000-000000000141,112-1,2.327
00000000-0000-0000-0000-000000000141,112-2,2.655
00000000-0000-0000-0000-000000000141,113-1,3.32
00000000-0000-0000-0000-000000000141,113-2,3.245
00000000-0000-0000-0000-000000000257,110-1,3.617
00000000-0000-0000-0000-000000000257,110-2,3.058
00000000-0000-0000-0000-000000000257,111-1,2.18
00000000-0000-0000-0000-000000000257,111-2,2.8
00000000-0000-0000-0000-000000000257,112-1,2.336
00000000-0000-0000-0000-000000000257,112-2,2.98
00000000-0000-0000-0000-000000000257,113-1,1.9
00000000-0000-0000-0000-000000000257,113-2,3.018
00000000-0000-0000-0000-000000000195,109-1,2.231
00000000-0000-0000-0000-000000000195,109-2,0.4
00000000-0000-0000-0000-000000000195,110-1,1.791
00000000-0000-0000-0000-000000000195,110-2,2.52
00000000-0000-0000-0000-000000000195,111-1,2.869
00000000-0000-0000-0000-000000000195,111-2,2.94
00000000-0000-0000-0000-000000000195,112-1,1.6
00000000-0000-0000-0000-000000000195,112-2,2.32
00000000-0000-0000-0000-000000000195,113-1,3.009
00000000-0000-0000-0000-000000000195,113-2,2.864
00000000-0000-0000-0000-000000000225,109-1,3.015
00000000-0000-0000-0000-000000000225,109-2,3.12
00000000-0000-0000-0000-000000000225,110-1,2.517
00000000-0000-0000-0000-000000000225,110-2,2.777
00000000-0000-0000-0000-000000000225,111-1,2.12
00000000-0000-0000-0000-000000000225,111-2,2.767
00000000-0000-0000-0000-000000000225,112-1,3.5
00000000-0000-0000-0000-000000000225,112-2,1.89
00000000-0000-0000-0000-000000000225,113-1,3.43
00000000-0000-0000-0000-000000000225,113-2,2.88
00000000-0000-0000-0000-000000000361,111-1,2.782
00000000-0000-0000-0000-000000000361,111-2,3.4
00000000-0000-0000-0000-000000000361,112-1,1.61
00000000-0000-0000-0000-000000000361,112-2,2.764
00000000-0000-0000-0000-000000000361,113-1,2.409
00000000-0000-0000-0000-000000000361,113-2,2.4
00000000-0000-0000-0000-000000000236,113-1,3.418
00000000-0000-0000-0000-000000000236,113-2,2.883
00000000-0000-0000-0000-000000000294,111-1,2.845
00000000-0000-0000-0000-000000000294,111-2,2.391
00000000-0000-0000-0000-000000000294,112-1,2.882
00000000-0000-0000-0000-000000000294,112-2,3.42
00000000-0000-0000-0000-000000000294,113-1,1.2
00000000-0000-0000-0000-000000000294,113-2,2.54
00000000-0000-0000-0000-000000000509,110-1,1.538
00000000-0000-0000-0000-000000000509,110-2,3.273
00000000-0000-0000-0000-000000000509,111-1,2.567
00000000-0000-0000-0000-000000000509,111-2,2.1
00000000-0000-0000-0000-000000000509,112-1,1.869
00000000-0000-0000-0000-000000000509,112-2,2.283
00000000-0000-0000-0000-000000000509,113-1,3.564
00000000-0000-0000-0000-000000000509,113-2,2.736
00000000-0000-0000-0000-000000000621,108-1,2.962
00000000-0000-0000-0000-000000000621,108-2,2.755
00000000-0000-0000-0000-000000000621,109-1,2.636
00000000-0000-0000-0000-000000000621,109-2,2.236
00000000-0000-0000-0000-000000000621,110-1,3.78
00000000-0000-0000-0000-000000000621,110-2,2.192
00000000-0000-0000-0000-000000000621,111-1,2.14
00000000-0000-0000-0000-000000000621,111-2,1.833
00000000-0000-0000-0000-000000000621,112-1,3.32
00000000-0000-0000-0000-000000000621,112-2,1.909
00000000-0000-0000-0000-000000000621,113-1,3.67
00000000-0000-0000-0000-000000000621,113-2,2.717
00000000-0000-0000-0000-000000000580,111-1,3.985
00000000-0000-0000-0000-000000000580,111-2,2.015
00000000-0000-0000-0000-000000000580,112-1,2.509
00000000-0000-0000-0000-000000000580,112-2,3.464
00000000-0000-0000-0000-000000000580,113-1,2.75
00000000-0000-0000-0000-000000000580,113-2,2.86
00000000-0000-0000-0000-000000000282,112-1,2.038
00000000-0000-0000-0000-000000000282,112-2,1.308
00000000-0000-0000-0000-000000000282,113-1,1.325
00000000-0000-0000-0000-000000000282,113-2,1.49
00000000-0000-0000-0000-000000000406,113-1,1.95
00000000-0000-0000-0000-000000000406,113-2,2.409
00000000-0000-0000-0000-000000000630,111-1,2.06
00000000-0000-0000-0000-000000000630,111-2,3.46
00000000-0000-0000-0000-000000000630,112-1,3.336
00000000-0000-0000-0000-000000000630,112-2,2.364
00000000-0000-0000-0000-000000000630,113-1,3.691
00000000-0000-0000-0000-000000000630,113-2,3.09
00000000-0000-0000-0000-000000000303,112-1,2.554
00000000-0000-0000-0000-000000000303,112-2,2.692
00000000-0000-0000-0000-000000000303,113-1,2.433
00000000-0000-0000-0000-000000000303,113-2,3.88
